t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1741053431,5,82.889792,16.927884,0.020488,32.987003,0.047959,1.660542,82.889792,82.889792,82.889792,82.889792,1.996609,0.000000,0.000000,0.000000,calls/second,milliseconds
1741053432,5,82.889792,16.927884,0.020488,32.987003,0.047959,1.660542,82.889792,82.889792,82.889792,82.889792,1.413121,0.000000,0.000000,0.000000,calls/second,milliseconds
1741053433,5,82.889792,16.927884,0.020488,32.987003,0.047959,1.660542,82.889792,82.889792,82.889792,82.889792,1.096298,0.000000,0.000000,0.000000,calls/second,milliseconds
1741053434,5,82.889792,16.927884,0.020488,32.987003,0.047959,1.660542,82.889792,82.889792,82.889792,82.889792,0.896174,1.000000,1.000000,1.000000,calls/second,milliseconds
1741053435,5,82.889792,16.927884,0.020488,32.987003,0.047959,1.660542,82.889792,82.889792,82.889792,82.889792,0.757534,1.000000,1.000000,1.000000,calls/second,milliseconds
1741053436,5,82.889792,16.927884,0.020488,32.987003,0.047959,1.660542,82.889792,82.889792,82.889792,82.889792,0.656458,1.000000,1.000000,1.000000,calls/second,milliseconds
1741053437,5,82.889792,16.927884,0.020488,32.987003,0.047959,1.660542,82.889792,82.889792,82.889792,82.889792,0.578943,1.000000,1.000000,1.000000,calls/second,milliseconds
1741053438,5,82.889792,16.927884,0.020488,32.987003,0.047959,1.660542,82.889792,82.889792,82.889792,82.889792,0.517934,1.000000,1.000000,1.000000,calls/second,milliseconds
1741053439,5,82.889792,16.927884,0.020488,32.987003,0.047959,1.660542,82.889792,82.889792,82.889792,82.889792,0.467090,0.920044,0.983471,0.994460,calls/second,milliseconds
1741053440,5,82.889792,16.927884,0.020488,32.987003,0.047959,1.660542,82.889792,82.889792,82.889792,82.889792,0.426709,0.920044,0.983471,0.994460,calls/second,milliseconds
1741053441,5,82.889792,16.927884,0.020488,32.987003,0.047959,1.660542,82.889792,82.889792,82.889792,82.889792,0.392686,0.920044,0.983471,0.994460,calls/second,milliseconds
1741053442,5,82.889792,16.927884,0.020488,32.987003,0.047959,1.660542,82.889792,82.889792,82.889792,82.889792,0.363691,0.920044,0.983471,0.994460,calls/second,milliseconds
1741053443,5,82.889792,16.927884,0.020488,32.987003,0.047959,1.660542,82.889792,82.889792,82.889792,82.889792,0.338640,0.920044,0.983471,0.994460,calls/second,milliseconds
1741053445,5,82.889792,16.927884,0.020488,32.987003,0.047959,1.660542,82.889792,82.889792,82.889792,82.889792,0.316852,0.846482,0.967216,0.988950,calls/second,milliseconds
