t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1740833537,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1740833547,14,6782,2083.226165,580,1764.433889,2652.000000,3144.000000,6782.000000,6782.000000,6782.000000,6782.000000
1740833557,43,11856,1803.398428,562,2019.174114,1433.000000,2431.000000,5226.000000,11856.000000,11856.000000,11856.000000
1740833559,45,11856,1790.019348,562,1980.765767,1433.000000,2512.000000,5226.000000,11856.000000,11856.000000,11856.000000
1740833559,45,11856,1790.019348,562,1980.765767,1433.000000,2512.000000,5226.000000,11856.000000,11856.000000,11856.000000
