t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1741054592,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054593,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054594,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054595,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054596,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054597,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054598,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054599,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054600,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054601,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054602,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054603,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054604,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054605,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054606,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054607,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054608,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054609,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054610,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054611,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054612,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054613,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054614,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054615,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054616,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054617,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054618,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054619,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741054620,4,1092,1092.000000,1092,0.000000,1092.000000,1092.000000,1092.000000,1092.000000,1092.000000,1092.000000
1741054621,4,1092,1092.000000,1092,0.000000,1092.000000,1092.000000,1092.000000,1092.000000,1092.000000,1092.000000
1741054622,4,1092,1092.000000,1092,0.000000,1092.000000,1092.000000,1092.000000,1092.000000,1092.000000,1092.000000
1741054623,8,1092,562.931836,44,521.198303,53.000000,1092.000000,1092.000000,1092.000000,1092.000000,1092.000000
1741054624,8,1092,562.931836,44,521.198303,53.000000,1092.000000,1092.000000,1092.000000,1092.000000,1092.000000
1741054625,8,1092,562.931836,44,521.198303,53.000000,1092.000000,1092.000000,1092.000000,1092.000000,1092.000000
1741054626,10,1092,448.754986,24,512.223839,53.000000,1092.000000,1092.000000,1092.000000,1092.000000,1092.000000
1741054627,13,1092,375.126423,24,465.706734,54.000000,1092.000000,1092.000000,1092.000000,1092.000000,1092.000000
1741054628,16,1092,305.870042,18,440.323044,53.000000,246.000000,1092.000000,1092.000000,1092.000000,1092.000000
1741054629,20,1092,249.085471,16,405.773347,49.000000,140.000000,1092.000000,1092.000000,1092.000000,1092.000000
1741054629,20,1092,249.085471,16,405.773347,49.000000,140.000000,1092.000000,1092.000000,1092.000000,1092.000000
1741054629,20,1092,249.085471,16,405.773347,49.000000,140.000000,1092.000000,1092.000000,1092.000000,1092.000000
1741054630,20,1092,249.085471,16,405.773347,49.000000,140.000000,1092.000000,1092.000000,1092.000000,1092.000000
