t,count
1741051766,5
1741051767,5
1741051768,5
1741051769,5
1741051770,5
1741051771,5
1741051772,5
1741051773,5
1741051774,5
1741051775,5
1741051776,5
1741051777,5
1741051778,6
1741051779,6
1741051780,6
1741051781,7
1741051782,7
1741051783,7
1741051784,7
1741051785,7
1741051786,9
1741051787,9
1741051789,10
1741051790,10
1741051791,10
1741051792,11
1741051793,11
1741051794,13
1741051795,13
1741051796,19
1741051797,34
1741051798,34
1741051799,35
1741051800,35
1741051801,37
1741051802,55
1741051803,77
1741051804,88
1741051805,114
1741051806,125
1741051807,141
1741051807,146
1741051807,146
1741051807,146
