t,count
1741051766,0
1741051767,0
1741051768,0
1741051769,1
1741051770,1
1741051771,1
1741051772,1
1741051773,1
1741051774,1
1741051775,1
1741051776,1
1741051777,1
1741051778,1
1741051779,1
1741051780,1
1741051781,1
1741051782,1
1741051783,1
1741051784,1
1741051785,1
1741051786,3
1741051787,5
1741051789,14
1741051790,15
1741051791,15
1741051792,15
1741051793,15
1741051794,15
1741051795,15
1741051796,15
1741051797,15
1741051798,15
1741051799,15
1741051800,15
1741051801,15
1741051802,15
1741051803,15
1741051804,15
1741051805,15
1741051806,15
1741051807,15
1741051807,15
1741051807,15
1741051807,15
