t,count
1741050985,5
1741050986,5
1741050987,5
1741050988,5
1741050989,5
1741050990,5
1741050991,5
1741050992,5
1741050993,5
1741050994,6
1741050996,6
1741050997,6
1741050998,6
1741050999,7
1741051000,7
1741051001,7
1741051002,7
1741051003,7
1741051004,7
1741051005,8
1741051006,8
1741051007,8
1741051008,11
1741051009,11
1741051010,11
1741051011,11
1741051012,11
1741051013,11
1741051014,13
1741051015,14
1741051016,19
1741051017,30
1741051018,52
1741051019,53
1741051020,53
1741051021,56
1741051022,82
1741051023,108
1741051024,109
1741051025,137
1741051025,137
1741051025,137
1741051025,137
