t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1741049389,5,97.752223,19.775541,0.014417,38.990445,0.029626,1.065697,97.752223,97.752223,97.752223,97.752223,1.921230,0.000000,0.000000,0.000000,calls/second,milliseconds
1741049390,5,97.752223,19.775541,0.014417,38.990445,0.029626,1.065697,97.752223,97.752223,97.752223,97.752223,1.378355,0.000000,0.000000,0.000000,calls/second,milliseconds
1741049391,5,97.752223,19.775541,0.014417,38.990445,0.029626,1.065697,97.752223,97.752223,97.752223,97.752223,1.075237,0.000000,0.000000,0.000000,calls/second,milliseconds
1741049392,5,97.752223,19.775541,0.014417,38.990445,0.029626,1.065697,97.752223,97.752223,97.752223,97.752223,0.881329,1.000000,1.000000,1.000000,calls/second,milliseconds
1741049393,5,97.752223,19.775541,0.014417,38.990445,0.029626,1.065697,97.752223,97.752223,97.752223,97.752223,0.746609,1.000000,1.000000,1.000000,calls/second,milliseconds
1741049394,5,97.752223,19.775541,0.014417,38.990445,0.029626,1.065697,97.752223,97.752223,97.752223,97.752223,0.648199,1.000000,1.000000,1.000000,calls/second,milliseconds
1741049395,5,97.752223,19.775541,0.014417,38.990445,0.029626,1.065697,97.752223,97.752223,97.752223,97.752223,0.572458,1.000000,1.000000,1.000000,calls/second,milliseconds
1741049396,5,97.752223,19.775541,0.014417,38.990445,0.029626,1.065697,97.752223,97.752223,97.752223,97.752223,0.512391,1.000000,1.000000,1.000000,calls/second,milliseconds
1741049397,5,97.752223,19.775541,0.014417,38.990445,0.029626,1.065697,97.752223,97.752223,97.752223,97.752223,0.464013,0.920044,0.983471,0.994460,calls/second,milliseconds
1741049398,5,97.752223,19.775541,0.014417,38.990445,0.029626,1.065697,97.752223,97.752223,97.752223,97.752223,0.424081,0.920044,0.983471,0.994460,calls/second,milliseconds
1741049399,5,97.752223,19.775541,0.014417,38.990445,0.029626,1.065697,97.752223,97.752223,97.752223,97.752223,0.390494,0.920044,0.983471,0.994460,calls/second,milliseconds
1741049400,6,97.752223,15.985751,0.014417,35.868445,0.158258,1.065697,97.752223,97.752223,97.752223,97.752223,0.434222,0.920044,0.983471,0.994460,calls/second,milliseconds
1741049401,6,97.752223,15.985751,0.014417,35.868445,0.158258,1.065697,97.752223,97.752223,97.752223,97.752223,0.404455,0.920044,0.983471,0.994460,calls/second,milliseconds
1741049402,6,97.752223,15.985751,0.014417,35.868445,0.158258,1.065697,97.752223,97.752223,97.752223,97.752223,0.378613,0.862473,0.970522,0.990058,calls/second,milliseconds
1741049403,6,97.752223,15.985751,0.014417,35.868445,0.158258,1.065697,97.752223,97.752223,97.752223,97.752223,0.355925,0.862473,0.970522,0.990058,calls/second,milliseconds
1741049404,6,97.752223,15.985751,0.014417,35.868445,0.158258,1.065697,97.752223,97.752223,97.752223,97.752223,0.335745,0.862473,0.970522,0.990058,calls/second,milliseconds
1741049405,7,97.752223,13.244761,0.014417,33.179754,0.081634,1.065697,97.752223,97.752223,97.752223,97.752223,0.370742,0.862473,0.970522,0.990058,calls/second,milliseconds
1741049406,7,97.752223,13.244761,0.014417,33.179754,0.081634,1.065697,97.752223,97.752223,97.752223,97.752223,0.351858,0.862473,0.970522,0.990058,calls/second,milliseconds
1741049407,7,97.752223,13.244761,0.014417,33.179754,0.081634,1.065697,97.752223,97.752223,97.752223,97.752223,0.334820,0.809504,0.957786,0.985681,calls/second,milliseconds
1741049408,7,97.752223,13.244761,0.014417,33.179754,0.081634,1.065697,97.752223,97.752223,97.752223,97.752223,0.319361,0.809504,0.957786,0.985681,calls/second,milliseconds
1741049409,7,97.752223,13.244761,0.014417,33.179754,0.081634,1.065697,97.752223,97.752223,97.752223,97.752223,0.305273,0.809504,0.957786,0.985681,calls/second,milliseconds
1741049410,9,97.752223,9.702701,0.014417,28.953724,0.081634,0.158258,97.752223,97.752223,97.752223,97.752223,0.375791,0.809504,0.957786,0.985681,calls/second,milliseconds
1741049411,10,97.752223,8.558091,0.014417,27.345789,0.121458,0.158258,97.752223,97.752223,97.752223,97.752223,0.400616,0.809504,0.957786,0.985681,calls/second,milliseconds
1741049412,10,97.752223,8.558091,0.014417,27.345789,0.121458,0.158258,97.752223,97.752223,97.752223,97.752223,0.384991,0.792753,0.951873,0.983545,calls/second,milliseconds
1741049413,10,97.752223,8.558091,0.014417,27.345789,0.121458,0.158258,97.752223,97.752223,97.752223,97.752223,0.370492,0.792753,0.951873,0.983545,calls/second,milliseconds
1741049414,10,97.752223,8.558091,0.014417,27.345789,0.121458,0.158258,97.752223,97.752223,97.752223,97.752223,0.357082,0.792753,0.951873,0.983545,calls/second,milliseconds
1741049415,11,97.752223,7.593242,0.014417,25.878359,0.102613,0.124394,97.752223,97.752223,97.752223,97.752223,0.379116,0.792753,0.951873,0.983545,calls/second,milliseconds
1741049416,13,97.752223,6.181265,0.014417,23.501735,0.097603,0.124394,97.752223,97.752223,97.752223,97.752223,0.432989,0.777342,0.946057,0.981420,calls/second,milliseconds
1741049417,13,97.752223,6.181265,0.014417,23.501735,0.097603,0.124394,97.752223,97.752223,97.752223,97.752223,0.418910,0.777342,0.946057,0.981420,calls/second,milliseconds
1741049418,17,97.752223,4.478968,0.014417,20.137327,0.097603,0.124394,1.065697,97.752223,97.752223,97.752223,0.530479,0.777342,0.946057,0.981420,calls/second,milliseconds
1741049419,28,97.752223,2.545872,0.014417,15.256845,0.083357,0.110678,1.065697,97.752223,97.752223,97.752223,0.846830,0.777342,0.946057,0.981420,calls/second,milliseconds
1741049420,29,97.752223,2.451263,0.014417,14.964671,0.083357,0.112772,0.158258,97.752223,97.752223,97.752223,0.851064,0.777342,0.946057,0.981420,calls/second,milliseconds
1741049421,29,97.752223,2.451263,0.014417,14.964671,0.083357,0.112772,0.158258,97.752223,97.752223,97.752223,0.826553,0.971047,0.983311,0.993711,calls/second,milliseconds
1741049422,31,97.752223,2.277149,0.014417,14.411976,0.083427,0.112772,0.158258,97.752223,97.752223,97.752223,0.858841,0.971047,0.983311,0.993711,calls/second,milliseconds
1741049423,42,97.752223,1.645640,0.014417,12.153700,0.086082,0.121458,0.341292,1.065697,97.752223,97.752223,1.131740,0.971047,0.983311,0.993711,calls/second,milliseconds
1741049425,64,97.752223,1.054218,0.014417,9.656440,0.075251,0.102613,0.182544,0.341292,1.065697,97.752223,1.678600,0.971047,0.983311,0.993711,calls/second,milliseconds
1741049426,65,97.752223,1.036854,0.014417,9.575378,0.075251,0.100087,0.182544,0.341292,1.065697,97.752223,1.660145,0.971047,0.983311,0.993711,calls/second,milliseconds
1741049427,75,97.752223,0.895235,0.014417,8.852908,0.072397,0.097603,0.158258,0.341292,1.065697,97.752223,1.867068,1.628998,1.119121,1.039175,calls/second,milliseconds
1741049428,78,97.752223,0.860034,0.014417,8.663421,0.072397,0.091753,0.158258,0.341292,1.065697,97.752223,1.893693,1.628998,1.119121,1.039175,calls/second,milliseconds
1741049429,82,97.752223,0.817912,0.014417,8.425232,0.072397,0.091753,0.156866,0.341292,1.065697,97.752223,1.942727,1.628998,1.119121,1.039175,calls/second,milliseconds
1741049430,98,97.752223,0.682031,0.014417,7.627490,0.072186,0.091753,0.158258,0.341292,1.065697,97.752223,2.266207,1.628998,1.119121,1.039175,calls/second,milliseconds
1741049430,109,97.752223,0.610767,0.014417,7.188558,0.066916,0.088677,0.156866,0.341292,1.065697,97.752223,2.489113,1.628998,1.119121,1.039175,calls/second,milliseconds
1741049430,109,97.752223,0.610767,0.014417,7.188558,0.066916,0.088677,0.156866,0.341292,1.065697,97.752223,2.488269,1.628998,1.119121,1.039175,calls/second,milliseconds
1741049430,109,97.752223,0.610767,0.014417,7.188558,0.066916,0.088677,0.156866,0.341292,1.065697,97.752223,2.481298,1.628998,1.119121,1.039175,calls/second,milliseconds
