t,value
1741049389,0
1741049390,0
1741049391,0
1741049392,0
1741049393,0
1741049394,0
1741049395,0
1741049396,0
1741049397,0
1741049398,0
1741049399,0
1741049400,0
1741049401,0
1741049402,0
1741049403,0
1741049404,0
1741049405,0
1741049406,0
1741049407,0
1741049408,0
1741049409,0
1741049410,0
1741049411,0
1741049412,0
1741049413,0
1741049414,0
1741049415,0
1741049416,0
1741049417,0
1741049418,0
1741049419,5
1741049420,5
1741049421,5
1741049422,5
1741049423,5
1741049425,20
1741049426,20
1741049427,20
1741049428,20
1741049429,20
1741049430,27
1741049430,27
1741049430,27
1741049430,27
