t,count
1741050169,5
1741050170,5
1741050171,5
1741050172,5
1741050174,5
1741050175,5
1741050176,5
1741050177,5
1741050178,5
1741050179,6
1741050180,6
1741050181,6
1741050182,6
1741050183,6
1741050184,6
1741050185,6
1741050186,6
1741050187,7
1741050188,7
1741050189,8
1741050190,8
1741050191,8
1741050192,8
1741050193,10
1741050194,10
1741050195,10
1741050196,10
1741050197,11
1741050198,12
1741050199,12
1741050200,12
1741050201,12
1741050202,12
1741050203,12
1741050204,12
1741050205,13
1741050206,14
1741050207,15
1741050208,22
1741050209,38
1741050210,38
1741050211,38
1741050212,38
1741050213,40
1741050214,72
1741050215,106
1741050216,106
1741050217,139
1741050218,183
1741050219,206
1741050220,227
1741050220,227
1741050220,227
1741050220,227
