t,count
1741050169,0
1741050170,0
1741050171,0
1741050172,1
1741050174,1
1741050175,1
1741050176,1
1741050177,1
1741050178,1
1741050179,1
1741050180,1
1741050181,1
1741050182,1
1741050183,1
1741050184,1
1741050185,1
1741050186,1
1741050187,1
1741050188,1
1741050189,1
1741050190,1
1741050191,1
1741050192,1
1741050193,3
1741050194,5
1741050195,20
1741050196,21
1741050197,21
1741050198,21
1741050199,21
1741050200,21
1741050201,21
1741050202,21
1741050203,21
1741050204,21
1741050205,21
1741050206,21
1741050207,21
1741050208,21
1741050209,21
1741050210,21
1741050211,21
1741050212,21
1741050213,21
1741050214,21
1741050215,21
1741050216,21
1741050217,21
1741050218,21
1741050219,21
1741050220,21
1741050220,21
1741050220,21
1741050220,21
