t,count
1741053238,0
1741053240,0
1741053241,0
1741053242,1
1741053243,1
1741053244,1
1741053245,1
1741053246,1
1741053247,1
1741053248,1
1741053249,1
1741053250,1
1741053251,1
1741053252,1
1741053253,1
1741053254,1
1741053255,1
1741053256,1
1741053257,1
1741053258,1
1741053259,3
1741053260,5
1741053261,18
1741053262,18
1741053263,18
1741053264,18
1741053265,18
1741053266,18
1741053267,18
1741053268,18
1741053269,18
1741053270,18
1741053271,18
1741053272,18
1741053273,18
1741053274,18
1741053275,18
1741053276,18
1741053277,18
1741053278,18
1741053278,18
1741053278,18
