t,value
1741053300,0
1741053301,0
1741053302,0
1741053303,0
1741053304,0
1741053305,0
1741053306,0
1741053307,0
1741053308,0
1741053309,0
1741053310,0
1741053311,0
1741053312,0
1741053313,0
1741053314,0
1741053315,0
1741053316,423072320
1741053317,423072320
1741053318,423072320
1741053319,423072320
1741053320,423072320
1741053321,423072320
1741053322,423072320
1741053323,423072320
1741053324,423072320
1741053325,365144032
1741053326,365144032
1741053327,365144032
1741053329,365144032
1741053330,365144032
1741053331,365144032
1741053332,365144032
1741053333,365144032
1741053334,365144032
1741053335,365144032
1741053336,375312384
1741053337,375312384
1741053338,375312384
1741053339,375312384
1741053340,375312384
1741053341,375312384
1741053342,375312384
1741053343,375312384
1741053344,375312384
1741053345,375312384
1741053346,428451848
1741053347,428451848
1741053347,428451848
1741053347,428451848
1741053348,428451848
