t,count
1741053300,0
1741053301,0
1741053302,0
1741053303,1
1741053304,1
1741053305,1
1741053306,1
1741053307,1
1741053308,1
1741053309,1
1741053310,1
1741053311,1
1741053312,1
1741053313,1
1741053314,1
1741053315,1
1741053316,1
1741053317,1
1741053318,1
1741053319,1
1741053320,3
1741053321,5
1741053322,20
1741053323,39
1741053324,39
1741053325,39
1741053326,39
1741053327,39
1741053329,39
1741053330,39
1741053331,39
1741053332,39
1741053333,39
1741053334,39
1741053335,39
1741053336,39
1741053337,39
1741053338,39
1741053339,39
1741053340,39
1741053341,39
1741053342,39
1741053343,39
1741053344,39
1741053345,39
1741053346,39
1741053347,39
1741053347,39
1741053347,39
1741053348,39
