t,count
1741050029,0
1741050030,0
1741050031,0
1741050032,1
1741050033,1
1741050034,1
1741050035,1
1741050036,1
1741050037,1
1741050038,1
1741050039,1
1741050040,1
1741050041,1
1741050042,1
1741050043,1
1741050044,1
1741050045,1
1741050046,1
1741050047,1
1741050048,1
1741050049,1
1741050050,1
1741050051,5
1741050052,8
1741050053,15
1741050054,15
1741050055,15
1741050056,15
1741050057,15
1741050058,15
1741050059,15
1741050060,15
1741050061,15
1741050063,15
1741050064,15
1741050065,15
1741050066,15
1741050067,15
1741050068,15
1741050069,15
1741050070,15
1741050071,15
1741050072,15
1741050073,15
1741050074,15
1741050075,15
1741050076,15
1741050077,15
1741050078,15
1741050079,15
1741050079,15
1741050079,15
