t,count
1741050029,5
1741050030,5
1741050031,5
1741050032,5
1741050033,5
1741050034,5
1741050035,5
1741050036,5
1741050037,5
1741050038,5
1741050039,5
1741050040,6
1741050041,6
1741050042,6
1741050043,6
1741050044,7
1741050045,7
1741050046,7
1741050047,7
1741050048,7
1741050049,7
1741050050,8
1741050051,10
1741050052,10
1741050053,10
1741050054,11
1741050055,11
1741050056,11
1741050057,11
1741050058,13
1741050059,13
1741050060,18
1741050061,28
1741050063,45
1741050064,45
1741050065,46
1741050066,52
1741050067,71
1741050068,76
1741050069,108
1741050070,121
1741050071,127
1741050072,168
1741050073,177
1741050074,217
1741050075,259
1741050076,316
1741050077,377
1741050078,415
1741050079,424
1741050079,424
1741050079,424
