t,count
1741049964,5
1741049965,5
1741049966,5
1741049967,5
1741049968,5
1741049969,5
1741049970,5
1741049971,5
1741049972,5
1741049973,6
1741049974,6
1741049975,6
1741049976,6
1741049977,7
1741049978,7
1741049979,7
1741049980,7
1741049981,7
1741049982,7
1741049983,8
1741049984,8
1741049985,8
1741049986,10
1741049987,11
1741049988,11
1741049989,11
1741049990,11
1741049991,11
1741049992,12
1741049993,14
1741049994,14
1741049996,22
1741049997,45
1741049998,46
1741049999,46
1741050000,46
1741050001,48
1741050002,73
1741050003,103
1741050004,116
1741050005,136
1741050005,146
1741050005,146
1741050005,146
