t,count
1741053777,0
1741053779,0
1741053780,0
1741053781,1
1741053782,1
1741053783,1
1741053784,1
1741053785,1
1741053786,1
1741053787,1
1741053788,1
1741053789,1
1741053790,1
1741053791,1
1741053792,1
1741053793,1
1741053794,1
1741053795,1
1741053796,1
1741053797,1
1741053798,1
1741053799,3
1741053800,5
1741053801,18
1741053802,18
1741053803,18
1741053804,18
1741053805,18
1741053806,18
1741053807,18
1741053808,18
1741053809,18
1741053810,18
1741053811,18
1741053812,18
1741053813,18
1741053814,18
1741053815,18
1741053816,18
1741053817,18
1741053819,18
1741053820,18
1741053821,18
1741053822,18
1741053822,18
1741053822,18
1741053823,18
