t,count
1741050388,0
1741050389,0
1741050390,0
1741050391,0
1741050392,1
1741050393,1
1741050394,1
1741050395,1
1741050396,1
1741050397,1
1741050398,1
1741050399,1
1741050400,1
1741050401,1
1741050402,1
1741050403,1
1741050404,1
1741050405,1
1741050406,1
1741050407,1
1741050408,1
1741050409,1
1741050410,1
1741050411,1
1741050412,3
1741050413,5
1741050414,15
1741050415,15
1741050416,15
1741050417,15
1741050418,15
1741050419,15
1741050420,15
1741050421,15
1741050422,15
1741050423,15
1741050424,15
1741050425,15
1741050426,15
1741050427,15
1741050429,15
1741050430,15
1741050431,15
1741050432,15
1741050433,15
1741050433,15
1741050433,15
1741050434,15
