t,count
1741050388,5
1741050389,5
1741050390,5
1741050391,5
1741050392,5
1741050393,5
1741050394,5
1741050395,5
1741050396,5
1741050397,5
1741050398,6
1741050399,6
1741050400,6
1741050401,6
1741050402,6
1741050403,6
1741050404,6
1741050405,7
1741050406,7
1741050407,7
1741050408,8
1741050409,8
1741050410,8
1741050411,8
1741050412,10
1741050413,10
1741050414,10
1741050415,11
1741050416,11
1741050417,11
1741050418,12
1741050419,14
1741050420,14
1741050421,26
1741050422,35
1741050423,35
1741050424,35
1741050425,38
1741050426,55
1741050427,77
1741050429,78
1741050430,81
1741050431,103
1741050432,117
1741050433,123
1741050433,128
1741050433,128
1741050434,128
