t,count
1741049816,0
1741049817,0
1741049818,0
1741049819,1
1741049820,1
1741049821,1
1741049822,1
1741049823,1
1741049824,1
1741049825,1
1741049826,1
1741049827,1
1741049828,1
1741049829,1
1741049830,1
1741049831,1
1741049832,1
1741049833,1
1741049834,1
1741049835,1
1741049836,1
1741049837,3
1741049838,5
1741049839,6
1741049840,6
1741049841,6
1741049842,6
1741049843,6
1741049844,6
1741049845,6
1741049846,6
1741049847,6
1741049848,6
1741049849,6
1741049850,6
1741049851,6
1741049852,6
1741049854,6
1741049855,6
1741049856,6
1741049857,6
1741049858,6
1741049859,6
1741049860,6
1741049861,6
1741049862,6
1741049863,6
1741049864,6
1741049864,6
1741049864,6
