t,count
1741049816,5
1741049817,5
1741049818,5
1741049819,5
1741049820,5
1741049821,5
1741049822,5
1741049823,5
1741049824,5
1741049825,6
1741049826,6
1741049827,6
1741049828,6
1741049829,6
1741049830,6
1741049831,6
1741049832,7
1741049833,7
1741049834,7
1741049835,8
1741049836,8
1741049837,10
1741049838,10
1741049839,10
1741049840,10
1741049841,10
1741049842,11
1741049843,13
1741049844,13
1741049845,16
1741049846,48
1741049847,66
1741049848,66
1741049849,66
1741049850,66
1741049851,66
1741049852,67
1741049854,67
1741049855,100
1741049856,115
1741049857,160
1741049858,206
1741049859,218
1741049860,260
1741049861,303
1741049862,347
1741049863,413
1741049864,423
1741049864,423
1741049864,423
