t,value
1741048720,2004
1741048721,2004
1741048722,2004
1741048723,2004
1741048724,2004
1741048725,2004
1741048726,2004
1741048727,2004
1741048728,2004
1741048729,2004
1741048730,2004
1741048731,2004
1741048732,2004
1741048734,2004
1741048735,2004
1741048736,2004
1741048737,2004
1741048738,2004
1741048739,2004
1741048740,2004
1741048741,2004
1741048742,2004
1741048743,2004
1741048744,2004
1741048745,2004
1741048746,2004
1741048747,2004
1741048748,2004
1741048749,2004
1741048750,2004
1741048751,2004
1741048752,2004
1741048753,2004
1741048754,2004
1741048755,2004
1741048756,2004
1741048757,2004
1741048758,2004
1741048759,2004
1741048760,2004
1741048761,2004
1741048762,2004
1741048763,2004
1741048764,2004
1741048765,2004
1741048766,2004
1741048766,2004
1741048766,0
1741048766,0
