t,count
1741048720,5
1741048721,5
1741048722,5
1741048723,5
1741048724,5
1741048725,5
1741048726,5
1741048727,5
1741048728,5
1741048729,5
1741048730,5
1741048731,5
1741048732,6
1741048734,6
1741048735,7
1741048736,7
1741048737,7
1741048738,7
1741048739,7
1741048740,7
1741048741,7
1741048742,7
1741048743,8
1741048744,8
1741048745,9
1741048746,11
1741048747,11
1741048748,11
1741048749,11
1741048750,11
1741048751,11
1741048752,11
1741048753,14
1741048754,14
1741048755,15
1741048756,26
1741048757,56
1741048758,56
1741048759,56
1741048760,56
1741048761,60
1741048762,70
1741048763,106
1741048764,126
1741048765,147
1741048766,163
1741048766,163
1741048766,163
1741048766,163
